1.5721 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.1409 	EXP 	Created image_R = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask='raisedCos', maskParams=None, name='image_R', opacity=1.0, ori=1.0, pos=array([0.25, 0.  ]), size=array([0.3, 0.3]), texRes=128, units='height', win=Window(...))
9.1620 	EXP 	Created main_instr = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='main_instr', opacity=1.0, ori=0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
9.1625 	EXP 	Created trial_count = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='trial_count', opacity=1.0, ori=0, pos=array([ 0.4, -0.4]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
9.1704 	EXP 	Created mini_pause = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='mini_pause', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text=' ', units='height', win=Window(...), wrapWidth=1)
9.1818 	EXP 	Created end_txt = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([-1, -1, -1]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='end_txt', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='The end. \n \nPress space to see your data.', units='height', win=Window(...), wrapWidth=1)
9.1948 	EXP 	instr_txt_1: autoDraw = True
10.2151 	DATA 	Keypress: space
10.7572 	DATA 	Mouse: Left button down, pos=(517,440)
10.8281 	DATA 	Mouse:  Left button up, pos=(517,440)
11.0829 	DATA 	Mouse: Left button down, pos=(693,438)
11.1691 	DATA 	Mouse:  Left button up, pos=(695,439)
11.3795 	DATA 	Mouse: Left button down, pos=(695,439)
11.4639 	DATA 	Mouse:  Left button up, pos=(695,439)
11.6472 	DATA 	Mouse: Left button down, pos=(695,439)
11.6700 	DATA 	Keypress: space
11.7076 	DATA 	Mouse:  Left button up, pos=(695,439)
11.9487 	DATA 	Mouse: Left button down, pos=(695,439)
12.0460 	DATA 	Mouse:  Left button up, pos=(695,439)
12.9417 	EXP 	instr_txt_1: autoDraw = False
12.9417 	EXP 	image_L_3: ori = 0.0
12.9417 	EXP 	image_L_3: image = 'FR.png'
12.9417 	EXP 	image_R_3: ori = -90.0
12.9417 	EXP 	image_R_3: image = 'F.png'
12.9417 	EXP 	image_L_3: autoDraw = True
12.9417 	EXP 	image_R_3: autoDraw = True
12.9417 	EXP 	instr_txt_2: autoDraw = True
12.9441 	DATA 	Keypress: m
20.2448 	EXP 	image_L_3: autoDraw = False
20.2448 	EXP 	image_R_3: autoDraw = False
20.2448 	EXP 	instr_txt_2: autoDraw = False
20.2448 	EXP 	mini_pause_2: autoDraw = True
21.7706 	EXP 	Imported MentalRot.csv as conditions, 16 conditions, 5 params
21.7722 	EXP 	Created sequence: random, trialTypes=16, nReps=2, seed=None
21.7724 	EXP 	New trial (rep=0, index=0): OrderedDict([('leftori', 0), ('rightori', 270), ('same', 'y'), ('corrAns', 'm'), ('angle', 270)])
21.7917 	EXP 	mini_pause_2: autoDraw = False
21.7917 	EXP 	image_L: ori = 0.0
21.7917 	EXP 	image_L: image = 'F.png'
21.7917 	EXP 	image_R: ori = 270.0
21.7917 	EXP 	image_R: image = 'F.png'
21.7917 	EXP 	trial_count: height = 0.03
21.7917 	EXP 	trial_count: height = 0.03
21.7917 	EXP 	trial_count: height = 0.03
21.7917 	EXP 	trial_count: text = 0
21.7917 	EXP 	image_L: autoDraw = True
21.7917 	EXP 	image_R: autoDraw = True
21.7917 	EXP 	main_instr: autoDraw = True
21.7917 	EXP 	trial_count: autoDraw = True
23.0065 	EXP 	image_L: autoDraw = False
23.0065 	EXP 	image_R: autoDraw = False
23.0065 	EXP 	main_instr: autoDraw = False
23.0065 	EXP 	trial_count: autoDraw = False
23.0065 	EXP 	mini_pause: autoDraw = True
23.5040 	EXP 	New trial (rep=0, index=1): OrderedDict([('leftori', 0), ('rightori', 315), ('same', 'y'), ('corrAns', 'm'), ('angle', 315)])
23.5217 	EXP 	mini_pause: autoDraw = False
23.5217 	EXP 	image_L: ori = 0.0
23.5217 	EXP 	image_L: image = 'FR.png'
23.5217 	EXP 	image_R: ori = 315.0
23.5217 	EXP 	image_R: image = 'FR.png'
23.5217 	EXP 	trial_count: height = 0.03
23.5217 	EXP 	trial_count: height = 0.03
23.5217 	EXP 	trial_count: height = 0.03
23.5217 	EXP 	trial_count: text = 1
23.5217 	EXP 	image_L: autoDraw = True
23.5217 	EXP 	image_R: autoDraw = True
23.5217 	EXP 	main_instr: autoDraw = True
23.5217 	EXP 	trial_count: autoDraw = True
24.3709 	EXP 	image_L: autoDraw = False
24.3709 	EXP 	image_R: autoDraw = False
24.3709 	EXP 	main_instr: autoDraw = False
24.3709 	EXP 	trial_count: autoDraw = False
24.3709 	EXP 	mini_pause: autoDraw = True
24.8678 	EXP 	New trial (rep=0, index=2): OrderedDict([('leftori', 0), ('rightori', 45), ('same', 'n'), ('corrAns', 'n'), ('angle', 45)])
24.8860 	EXP 	mini_pause: autoDraw = False
24.8860 	EXP 	image_L: ori = 0.0
24.8860 	EXP 	image_L: image = 'F.png'
24.8860 	EXP 	image_R: ori = 45.0
24.8860 	EXP 	image_R: image = 'FR.png'
24.8860 	EXP 	trial_count: height = 0.03
24.8860 	EXP 	trial_count: height = 0.03
24.8860 	EXP 	trial_count: height = 0.03
24.8860 	EXP 	trial_count: text = 2
24.8860 	EXP 	image_L: autoDraw = True
24.8860 	EXP 	image_R: autoDraw = True
24.8860 	EXP 	main_instr: autoDraw = True
24.8860 	EXP 	trial_count: autoDraw = True
67.1645 	DATA 	Mouse: wheel shift=(0,-1), pos=(757,293)
67.1801 	DATA 	Mouse: wheel shift=(0,-1), pos=(757,293)
74.3604 	EXP 	image_L: autoDraw = False
74.3604 	EXP 	image_R: autoDraw = False
74.3604 	EXP 	main_instr: autoDraw = False
74.3604 	EXP 	trial_count: autoDraw = False
74.3604 	EXP 	mini_pause: autoDraw = True
74.8552 	EXP 	New trial (rep=0, index=3): OrderedDict([('leftori', 0), ('rightori', 90), ('same', 'n'), ('corrAns', 'n'), ('angle', 90)])
74.8679 	EXP 	mini_pause: autoDraw = False
74.8679 	EXP 	image_L: ori = 0.0
74.8679 	EXP 	image_L: image = 'FR.png'
74.8679 	EXP 	image_R: ori = 90.0
74.8679 	EXP 	image_R: image = 'F.png'
74.8679 	EXP 	trial_count: height = 0.03
74.8679 	EXP 	trial_count: height = 0.03
74.8679 	EXP 	trial_count: height = 0.03
74.8679 	EXP 	trial_count: text = 3
74.8679 	EXP 	image_L: autoDraw = True
74.8679 	EXP 	image_R: autoDraw = True
74.8679 	EXP 	main_instr: autoDraw = True
74.8679 	EXP 	trial_count: autoDraw = True
84.6364 	EXP 	image_L: autoDraw = False
84.6364 	EXP 	image_R: autoDraw = False
84.6364 	EXP 	main_instr: autoDraw = False
84.6364 	EXP 	trial_count: autoDraw = False
84.6364 	EXP 	mini_pause: autoDraw = True
85.1338 	EXP 	New trial (rep=0, index=4): OrderedDict([('leftori', 0), ('rightori', 0), ('same', 'n'), ('corrAns', 'n'), ('angle', 0)])
85.1512 	EXP 	mini_pause: autoDraw = False
85.1512 	EXP 	image_L: ori = 0.0
85.1512 	EXP 	image_L: image = 'FR.png'
85.1512 	EXP 	image_R: ori = 0.0
85.1512 	EXP 	image_R: image = 'F.png'
85.1512 	EXP 	trial_count: height = 0.03
85.1512 	EXP 	trial_count: height = 0.03
85.1512 	EXP 	trial_count: height = 0.03
85.1512 	EXP 	trial_count: text = 4
85.1512 	EXP 	image_L: autoDraw = True
85.1512 	EXP 	image_R: autoDraw = True
85.1512 	EXP 	main_instr: autoDraw = True
85.1512 	EXP 	trial_count: autoDraw = True
90.3308 	EXP 	image_L: autoDraw = False
90.3308 	EXP 	image_R: autoDraw = False
90.3308 	EXP 	main_instr: autoDraw = False
90.3308 	EXP 	trial_count: autoDraw = False
90.3308 	EXP 	mini_pause: autoDraw = True
90.8246 	EXP 	New trial (rep=0, index=5): OrderedDict([('leftori', 0), ('rightori', 225), ('same', 'n'), ('corrAns', 'n'), ('angle', 225)])
90.8490 	EXP 	mini_pause: autoDraw = False
90.8490 	EXP 	image_L: ori = 0.0
90.8490 	EXP 	image_L: image = 'FR.png'
90.8490 	EXP 	image_R: ori = 225.0
90.8490 	EXP 	image_R: image = 'F.png'
90.8490 	EXP 	trial_count: height = 0.03
90.8490 	EXP 	trial_count: height = 0.03
90.8490 	EXP 	trial_count: height = 0.03
90.8490 	EXP 	trial_count: text = 5
90.8490 	EXP 	image_L: autoDraw = True
90.8490 	EXP 	image_R: autoDraw = True
90.8490 	EXP 	main_instr: autoDraw = True
90.8490 	EXP 	trial_count: autoDraw = True
103.1386 	EXP 	image_L: autoDraw = False
103.1386 	EXP 	image_R: autoDraw = False
103.1386 	EXP 	main_instr: autoDraw = False
103.1386 	EXP 	trial_count: autoDraw = False
103.1386 	EXP 	mini_pause: autoDraw = True
103.6320 	EXP 	New trial (rep=0, index=6): OrderedDict([('leftori', 0), ('rightori', 0), ('same', 'y'), ('corrAns', 'm'), ('angle', 0)])
103.6557 	EXP 	mini_pause: autoDraw = False
103.6557 	EXP 	image_L: ori = 0.0
103.6557 	EXP 	image_L: image = 'FR.png'
103.6557 	EXP 	image_R: ori = 0.0
103.6557 	EXP 	image_R: image = 'FR.png'
103.6557 	EXP 	trial_count: height = 0.03
103.6557 	EXP 	trial_count: height = 0.03
103.6557 	EXP 	trial_count: height = 0.03
103.6557 	EXP 	trial_count: text = 6
103.6557 	EXP 	image_L: autoDraw = True
103.6557 	EXP 	image_R: autoDraw = True
103.6557 	EXP 	main_instr: autoDraw = True
103.6557 	EXP 	trial_count: autoDraw = True
103.7464 	EXP 	image_L: autoDraw = False
103.7464 	EXP 	image_R: autoDraw = False
103.7464 	EXP 	main_instr: autoDraw = False
103.7464 	EXP 	trial_count: autoDraw = False
103.7464 	EXP 	mini_pause: autoDraw = True
104.2425 	EXP 	New trial (rep=0, index=7): OrderedDict([('leftori', 0), ('rightori', 180), ('same', 'y'), ('corrAns', 'm'), ('angle', 180)])
104.2661 	EXP 	mini_pause: autoDraw = False
104.2661 	EXP 	image_L: ori = 0.0
104.2661 	EXP 	image_L: image = 'FR.png'
104.2661 	EXP 	image_R: ori = 180.0
104.2661 	EXP 	image_R: image = 'FR.png'
104.2661 	EXP 	trial_count: height = 0.03
104.2661 	EXP 	trial_count: height = 0.03
104.2661 	EXP 	trial_count: height = 0.03
104.2661 	EXP 	trial_count: text = 7
104.2661 	EXP 	image_L: autoDraw = True
104.2661 	EXP 	image_R: autoDraw = True
104.2661 	EXP 	main_instr: autoDraw = True
104.2661 	EXP 	trial_count: autoDraw = True
105.3746 	EXP 	image_L: autoDraw = False
105.3746 	EXP 	image_R: autoDraw = False
105.3746 	EXP 	main_instr: autoDraw = False
105.3746 	EXP 	trial_count: autoDraw = False
105.3746 	EXP 	mini_pause: autoDraw = True
105.8665 	EXP 	New trial (rep=0, index=8): OrderedDict([('leftori', 0), ('rightori', 180), ('same', 'n'), ('corrAns', 'n'), ('angle', 180)])
105.8781 	EXP 	mini_pause: autoDraw = False
105.8781 	EXP 	image_L: ori = 0.0
105.8781 	EXP 	image_L: image = 'F.png'
105.8781 	EXP 	image_R: ori = 180.0
105.8781 	EXP 	image_R: image = 'FR.png'
105.8781 	EXP 	trial_count: height = 0.03
105.8781 	EXP 	trial_count: height = 0.03
105.8781 	EXP 	trial_count: height = 0.03
105.8781 	EXP 	trial_count: text = 8
105.8781 	EXP 	image_L: autoDraw = True
105.8781 	EXP 	image_R: autoDraw = True
105.8781 	EXP 	main_instr: autoDraw = True
105.8781 	EXP 	trial_count: autoDraw = True
106.2910 	EXP 	image_L: autoDraw = False
106.2910 	EXP 	image_R: autoDraw = False
106.2910 	EXP 	main_instr: autoDraw = False
106.2910 	EXP 	trial_count: autoDraw = False
106.2910 	EXP 	mini_pause: autoDraw = True
106.7920 	EXP 	New trial (rep=0, index=9): OrderedDict([('leftori', 0), ('rightori', 135), ('same', 'n'), ('corrAns', 'n'), ('angle', 135)])
106.8056 	EXP 	mini_pause: autoDraw = False
106.8056 	EXP 	image_L: ori = 0.0
106.8056 	EXP 	image_L: image = 'F.png'
106.8056 	EXP 	image_R: ori = 135.0
106.8056 	EXP 	image_R: image = 'FR.png'
106.8056 	EXP 	trial_count: height = 0.03
106.8056 	EXP 	trial_count: height = 0.03
106.8056 	EXP 	trial_count: height = 0.03
106.8056 	EXP 	trial_count: text = 9
106.8056 	EXP 	image_L: autoDraw = True
106.8056 	EXP 	image_R: autoDraw = True
106.8056 	EXP 	main_instr: autoDraw = True
106.8056 	EXP 	trial_count: autoDraw = True
107.4797 	EXP 	image_L: autoDraw = False
107.4797 	EXP 	image_R: autoDraw = False
107.4797 	EXP 	main_instr: autoDraw = False
107.4797 	EXP 	trial_count: autoDraw = False
107.4797 	EXP 	mini_pause: autoDraw = True
107.9761 	EXP 	New trial (rep=0, index=10): OrderedDict([('leftori', 0), ('rightori', 135), ('same', 'y'), ('corrAns', 'm'), ('angle', 135)])
107.9870 	EXP 	mini_pause: autoDraw = False
107.9870 	EXP 	image_L: ori = 0.0
107.9870 	EXP 	image_L: image = 'FR.png'
107.9870 	EXP 	image_R: ori = 135.0
107.9870 	EXP 	image_R: image = 'FR.png'
107.9870 	EXP 	trial_count: height = 0.03
107.9870 	EXP 	trial_count: height = 0.03
107.9870 	EXP 	trial_count: height = 0.03
107.9870 	EXP 	trial_count: text = 10
107.9870 	EXP 	image_L: autoDraw = True
107.9870 	EXP 	image_R: autoDraw = True
107.9870 	EXP 	main_instr: autoDraw = True
107.9870 	EXP 	trial_count: autoDraw = True
126.8133 	EXP 	image_L: autoDraw = False
126.8133 	EXP 	image_R: autoDraw = False
126.8133 	EXP 	main_instr: autoDraw = False
126.8133 	EXP 	trial_count: autoDraw = False
126.8133 	EXP 	mini_pause: autoDraw = True
127.3037 	EXP 	New trial (rep=0, index=11): OrderedDict([('leftori', 0), ('rightori', 315), ('same', 'n'), ('corrAns', 'n'), ('angle', 315)])
127.3195 	EXP 	mini_pause: autoDraw = False
127.3195 	EXP 	image_L: ori = 0.0
127.3195 	EXP 	image_L: image = 'F.png'
127.3195 	EXP 	image_R: ori = 315.0
127.3195 	EXP 	image_R: image = 'FR.png'
127.3195 	EXP 	trial_count: height = 0.03
127.3195 	EXP 	trial_count: height = 0.03
127.3195 	EXP 	trial_count: height = 0.03
127.3195 	EXP 	trial_count: text = 11
127.3195 	EXP 	image_L: autoDraw = True
127.3195 	EXP 	image_R: autoDraw = True
127.3195 	EXP 	main_instr: autoDraw = True
127.3195 	EXP 	trial_count: autoDraw = True
129.2968 	EXP 	image_L: autoDraw = False
129.2968 	EXP 	image_R: autoDraw = False
129.2968 	EXP 	main_instr: autoDraw = False
129.2968 	EXP 	trial_count: autoDraw = False
129.2968 	EXP 	mini_pause: autoDraw = True
129.7870 	EXP 	New trial (rep=0, index=12): OrderedDict([('leftori', 0), ('rightori', 270), ('same', 'n'), ('corrAns', 'n'), ('angle', 270)])
129.7983 	EXP 	mini_pause: autoDraw = False
129.7983 	EXP 	image_L: ori = 0.0
129.7983 	EXP 	image_L: image = 'FR.png'
129.7983 	EXP 	image_R: ori = 270.0
129.7983 	EXP 	image_R: image = 'F.png'
129.7983 	EXP 	trial_count: height = 0.03
129.7983 	EXP 	trial_count: height = 0.03
129.7983 	EXP 	trial_count: height = 0.03
129.7983 	EXP 	trial_count: text = 12
129.7983 	EXP 	image_L: autoDraw = True
129.7983 	EXP 	image_R: autoDraw = True
129.7983 	EXP 	main_instr: autoDraw = True
129.7983 	EXP 	trial_count: autoDraw = True
131.1141 	EXP 	image_L: autoDraw = False
131.1141 	EXP 	image_R: autoDraw = False
131.1141 	EXP 	main_instr: autoDraw = False
131.1141 	EXP 	trial_count: autoDraw = False
131.1141 	EXP 	mini_pause: autoDraw = True
131.6071 	EXP 	New trial (rep=0, index=13): OrderedDict([('leftori', 0), ('rightori', 45), ('same', 'y'), ('corrAns', 'm'), ('angle', 45)])
131.6181 	EXP 	mini_pause: autoDraw = False
131.6181 	EXP 	image_L: ori = 0.0
131.6181 	EXP 	image_L: image = 'F.png'
131.6181 	EXP 	image_R: ori = 45.0
131.6181 	EXP 	image_R: image = 'F.png'
131.6181 	EXP 	trial_count: height = 0.03
131.6181 	EXP 	trial_count: height = 0.03
131.6181 	EXP 	trial_count: height = 0.03
131.6181 	EXP 	trial_count: text = 13
131.6181 	EXP 	image_L: autoDraw = True
131.6181 	EXP 	image_R: autoDraw = True
131.6181 	EXP 	main_instr: autoDraw = True
131.6181 	EXP 	trial_count: autoDraw = True
131.7699 	EXP 	image_L: autoDraw = False
131.7699 	EXP 	image_R: autoDraw = False
131.7699 	EXP 	main_instr: autoDraw = False
131.7699 	EXP 	trial_count: autoDraw = False
131.7699 	EXP 	mini_pause: autoDraw = True
132.2663 	EXP 	New trial (rep=0, index=14): OrderedDict([('leftori', 0), ('rightori', 90), ('same', 'y'), ('corrAns', 'm'), ('angle', 90)])
132.2783 	EXP 	mini_pause: autoDraw = False
132.2783 	EXP 	image_L: ori = 0.0
132.2783 	EXP 	image_L: image = 'FR.png'
132.2783 	EXP 	image_R: ori = 90.0
132.2783 	EXP 	image_R: image = 'FR.png'
132.2783 	EXP 	trial_count: height = 0.03
132.2783 	EXP 	trial_count: height = 0.03
132.2783 	EXP 	trial_count: height = 0.03
132.2783 	EXP 	trial_count: text = 14
132.2783 	EXP 	image_L: autoDraw = True
132.2783 	EXP 	image_R: autoDraw = True
132.2783 	EXP 	main_instr: autoDraw = True
132.2783 	EXP 	trial_count: autoDraw = True
198.0764 	EXP 	image_L: autoDraw = False
198.0764 	EXP 	image_R: autoDraw = False
198.0764 	EXP 	main_instr: autoDraw = False
198.0764 	EXP 	trial_count: autoDraw = False
198.0764 	EXP 	mini_pause: autoDraw = True
198.5676 	EXP 	New trial (rep=0, index=15): OrderedDict([('leftori', 0), ('rightori', 225), ('same', 'y'), ('corrAns', 'm'), ('angle', 225)])
198.5796 	EXP 	mini_pause: autoDraw = False
198.5796 	EXP 	image_L: ori = 0.0
198.5796 	EXP 	image_L: image = 'FR.png'
198.5796 	EXP 	image_R: ori = 225.0
198.5796 	EXP 	image_R: image = 'FR.png'
198.5796 	EXP 	trial_count: height = 0.03
198.5796 	EXP 	trial_count: height = 0.03
198.5796 	EXP 	trial_count: height = 0.03
198.5796 	EXP 	trial_count: text = 15
198.5796 	EXP 	image_L: autoDraw = True
198.5796 	EXP 	image_R: autoDraw = True
198.5796 	EXP 	main_instr: autoDraw = True
198.5796 	EXP 	trial_count: autoDraw = True
200.6224 	EXP 	image_L: autoDraw = False
200.6224 	EXP 	image_R: autoDraw = False
200.6224 	EXP 	main_instr: autoDraw = False
200.6224 	EXP 	trial_count: autoDraw = False
200.6224 	EXP 	mini_pause: autoDraw = True
201.1208 	EXP 	New trial (rep=1, index=0): OrderedDict([('leftori', 0), ('rightori', 270), ('same', 'n'), ('corrAns', 'n'), ('angle', 270)])
201.1407 	EXP 	mini_pause: autoDraw = False
201.1407 	EXP 	image_L: ori = 0.0
201.1407 	EXP 	image_L: image = 'FR.png'
201.1407 	EXP 	image_R: ori = 270.0
201.1407 	EXP 	image_R: image = 'F.png'
201.1407 	EXP 	trial_count: height = 0.03
201.1407 	EXP 	trial_count: height = 0.03
201.1407 	EXP 	trial_count: height = 0.03
201.1407 	EXP 	trial_count: text = 16
201.1407 	EXP 	image_L: autoDraw = True
201.1407 	EXP 	image_R: autoDraw = True
201.1407 	EXP 	main_instr: autoDraw = True
201.1407 	EXP 	trial_count: autoDraw = True
215.7923 	EXP 	image_L: autoDraw = False
215.7923 	EXP 	image_R: autoDraw = False
215.7923 	EXP 	main_instr: autoDraw = False
215.7923 	EXP 	trial_count: autoDraw = False
215.7923 	EXP 	mini_pause: autoDraw = True
216.2911 	EXP 	New trial (rep=1, index=1): OrderedDict([('leftori', 0), ('rightori', 45), ('same', 'n'), ('corrAns', 'n'), ('angle', 45)])
216.3077 	EXP 	mini_pause: autoDraw = False
216.3077 	EXP 	image_L: ori = 0.0
216.3077 	EXP 	image_L: image = 'F.png'
216.3077 	EXP 	image_R: ori = 45.0
216.3077 	EXP 	image_R: image = 'FR.png'
216.3077 	EXP 	trial_count: height = 0.03
216.3077 	EXP 	trial_count: height = 0.03
216.3077 	EXP 	trial_count: height = 0.03
216.3077 	EXP 	trial_count: text = 17
216.3077 	EXP 	image_L: autoDraw = True
216.3077 	EXP 	image_R: autoDraw = True
216.3077 	EXP 	main_instr: autoDraw = True
216.3077 	EXP 	trial_count: autoDraw = True
216.4378 	EXP 	image_L: autoDraw = False
216.4378 	EXP 	image_R: autoDraw = False
216.4378 	EXP 	main_instr: autoDraw = False
216.4378 	EXP 	trial_count: autoDraw = False
216.4378 	EXP 	mini_pause: autoDraw = True
216.9319 	EXP 	New trial (rep=1, index=2): OrderedDict([('leftori', 0), ('rightori', 90), ('same', 'y'), ('corrAns', 'm'), ('angle', 90)])
216.9440 	EXP 	mini_pause: autoDraw = False
216.9440 	EXP 	image_L: ori = 0.0
216.9440 	EXP 	image_L: image = 'FR.png'
216.9440 	EXP 	image_R: ori = 90.0
216.9440 	EXP 	image_R: image = 'FR.png'
216.9440 	EXP 	trial_count: height = 0.03
216.9440 	EXP 	trial_count: height = 0.03
216.9440 	EXP 	trial_count: height = 0.03
216.9440 	EXP 	trial_count: text = 18
216.9440 	EXP 	image_L: autoDraw = True
216.9440 	EXP 	image_R: autoDraw = True
